"id","submitter","submission_url","format","attachment_urls","page_start","page_end"
"1686839","Stanley, Anne MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27167%2F0142%22;src1=sm1","txt","","",""
"1686845","McCormack, Michael MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27167%2F0143%22;src1=sm1","txt","","",""
"1686856","Georganas, Steve MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27167%2F0146%22;src1=sm1","txt","","",""
"1686857","Birrell, Sam MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27167%2F0145%22;src1=sm1","txt","","",""
"1686918","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27129%2F0055%22;src1=sm1","txt","","",""
"1687228","Sharkie, Rebekha MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27169%2F0095%22;src1=sm1","txt","","",""
"1687267","Chesters, Lisa MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27169%2F0096%22;src1=sm1","txt","","",""
"1687313","Bandt, Adam Paul MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27169%2F0195%22;src1=sm1","txt","","",""
"1687325","Chesters, Lisa MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27169%2F0194%22;src1=sm1","txt","","",""
"1687340","Ley, Sussan Penelope MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27169%2F0202%22;src1=sm1","txt","","",""
"1687678","Ayres, Sen Tim","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27131%2F0296%22;src1=sm1","txt","","",""
"1687680","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27131%2F0304%22;src1=sm1","txt","","",""
"1687689","O'Neill, Sen Deborah (The ACTING DEPUTY PRESIDENT)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27131%2F0303%22;src1=sm1","txt","","",""
"1692437","Askew, Sen Wendy","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27132%2F0128%22;src1=sm1","txt","","",""
"1743237","Coulton, Mark Maclean MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F26231%2F0094%22;src1=sm1","txt","","",""
"1745067","Swanson, Meryl Jane MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0057%22;src1=sm1","txt","","",""
"1745074","Coulton, Mark Maclean MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0056%22;src1=sm1","txt","","",""
"1745078","Miller-Frost, Louise MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0059%22;src1=sm1","txt","","",""
"1745080","Webster, Anne MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0058%22;src1=sm1","txt","","",""
"1745092","Zappia, Tony MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0061%22;src1=sm1","txt","","",""
"1745093","Georganas, Steve MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0055%22;src1=sm1","txt","","",""
"1745096","Pasin, Tony MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0060%22;src1=sm1","txt","","",""
"1745100","Ramsey, Rowan Eric MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0072%22;src1=sm1","txt","","",""
"1745104","McBain, Kristy MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0073%22;src1=sm1","txt","","",""
"1745107","Joyce, Barnaby MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0076%22;src1=sm1","txt","","",""
"1745111","Pitt, Keith MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0074%22;src1=sm1","txt","","",""
"1745114","Templeman, Susan MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0075%22;src1=sm1","txt","","",""
"1745202","Joyce, Barnaby MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0196%22;src1=sm1","txt","","",""
"1745204","Leigh, Andrew Keith MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0197%22;src1=sm1","txt","","",""
"1745226","Smith, David MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0199%22;src1=sm1","txt","","",""
"1745227","Stevens, James MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27168%2F0198%22;src1=sm1","txt","","",""
"1745909","Hanson-Young, Sen Sarah","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27135%2F0064%22;src1=sm1","txt","","",""
"1745931","Askew, Sen Wendy","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27135%2F0063%22;src1=sm1","txt","","",""
"1745935","Lines, Sen Sue (The PRESIDENT)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27135%2F0067%22;src1=sm1","txt","","",""
"1745939","Gallagher, Sen Katy","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27135%2F0065%22;src1=sm1","txt","","",""
"1746016","Ayres, Sen Tim","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27135%2F0201%22;src1=sm1","txt","","",""
"1746037","Ayres, Sen Tim","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27135%2F0205%22;src1=sm1","txt","","",""
"1746041","Ayres, Sen Tim","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27135%2F0207%22;src1=sm1","txt","","",""
"1746091","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27136%2F0083%22;src1=sm1","txt","","",""
"1746103","Cadell, Sen Ross","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27136%2F0085%22;src1=sm1","txt","","",""
"1746137","Hanson-Young, Sen Sarah","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27136%2F0084%22;src1=sm1","txt","","",""
"1746165","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27136%2F0082%22;src1=sm1","txt","","",""
"1746167","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27136%2F0081%22;src1=sm1","txt","","",""
"1746624","Burnell, Matt MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27171%2F0029%22;src1=sm1","txt","","",""
"1746728","Burnell, Matt MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27171%2F0125%22;src1=sm1","txt","","",""
"1746732","Laxale, Jerome MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27171%2F0131%22;src1=sm1","txt","","",""
"1746734","Thwaites, Kate MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27171%2F0127%22;src1=sm1","txt","","",""
"1746735","Gillespie, David MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27171%2F0128%22;src1=sm1","txt","","",""
"1746740","Phillips, Fiona MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27171%2F0129%22;src1=sm1","txt","","",""
"1746741","Payne, Alicia MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27171%2F0133%22;src1=sm1","txt","","",""
"1746743","Tink, Kylea MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27171%2F0134%22;src1=sm1","txt","","",""
"1746745","Marino, Nola Bethwyn MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27171%2F0126%22;src1=sm1","txt","","",""
"1746749","Ley, Sussan Penelope MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27171%2F0132%22;src1=sm1","txt","","",""
"1746750","Haines, Helen MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27171%2F0130%22;src1=sm1","txt","","",""
"1746760","Daniel, Zoe MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27171%2F0136%22;src1=sm1","txt","","",""
"1746787","Mulino, Daniel MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27171%2F0135%22;src1=sm1","txt","","",""
"1746862","Plibersek, Tanya Joan MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0054%22;src1=sm1","txt","","",""
"1746871","Dick, Milton MP (The SPEAKER)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0056%22;src1=sm1","txt","","",""
"1746873","McCormack, Michael MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0061%22;src1=sm1","txt","","",""
"1746875","Joyce, Barnaby MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0063%22;src1=sm1","txt","","",""
"1746876","Plibersek, Tanya Joan MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0065%22;src1=sm1","txt","","",""
"1746878","Littleproud, David MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0059%22;src1=sm1","txt","","",""
"1746879","Watson-Brown, Elizabeth MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0062%22;src1=sm1","txt","","",""
"1746880","Sharkie, Rebekha MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0060%22;src1=sm1","txt","","",""
"1746881","Birrell, Sam MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0064%22;src1=sm1","txt","","",""
"1746882","Plibersek, Tanya Joan MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0075%22;src1=sm1","txt","","",""
"1746883","Plibersek, Tanya Joan MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0072%22;src1=sm1","txt","","",""
"1746884","Haines, Helen MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0071%22;src1=sm1","txt","","",""
"1746886","Haines, Helen MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0069%22;src1=sm1","txt","","",""
"1746887","Littleproud, David MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0070%22;src1=sm1","txt","","",""
"1746888","Pasin, Tony MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0074%22;src1=sm1","txt","","",""
"1746889","Plibersek, Tanya Joan MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0078%22;src1=sm1","txt","","",""
"1746890","Plibersek, Tanya Joan MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0084%22;src1=sm1","txt","","",""
"1746892","Plibersek, Tanya Joan MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0080%22;src1=sm1","txt","","",""
"1746894","Haines, Helen MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0067%22;src1=sm1","txt","","",""
"1746895","Haines, Helen MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0083%22;src1=sm1","txt","","",""
"1746896","Haines, Helen MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0079%22;src1=sm1","txt","","",""
"1746897","Daniel, Zoe MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0082%22;src1=sm1","txt","","",""
"1746898","Daniel, Zoe MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0085%22;src1=sm1","txt","","",""
"1746899","Haines, Helen MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0077%22;src1=sm1","txt","","",""
"1746906","Dick, Milton MP (The SPEAKER)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0090%22;src1=sm1","txt","","",""
"1746911","Plibersek, Tanya Joan MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0093%22;src1=sm1","txt","","",""
"1746912","Plibersek, Tanya Joan MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0088%22;src1=sm1","txt","","",""
"1746913","Haines, Helen MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0073%22;src1=sm1","txt","","",""
"1746914","Coulton, Mark Maclean MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0068%22;src1=sm1","txt","","",""
"1746916","Littleproud, David MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0087%22;src1=sm1","txt","","",""
"1746917","Plibersek, Tanya Joan MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0086%22;src1=sm1","txt","","",""
"1746967","McCormack, Michael MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27172%2F0157%22;src1=sm1","txt","","",""
"1757593","Hanson, Sen Pauline","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0197%22;src1=sm1","txt","","",""
"1757603","Shoebridge, Sen David","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0029%22;src1=sm1","txt","","",""
"1757622","Van, Sen David","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0033%22;src1=sm1","txt","","",""
"1757632","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0019%22;src1=sm1","txt","","",""
"1757647","Birmingham, Sen Simon","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0199%22;src1=sm1","txt","","",""
"1757675","Thorpe, Sen Lidia","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0200%22;src1=sm1","txt","","",""
"1757678","Canavan, Sen Matthew","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0032%22;src1=sm1","txt","","",""
"1757715","Rice, Sen Janet","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0031%22;src1=sm1","txt","","",""
"1757726","Pocock, Sen David","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0201%22;src1=sm1","txt","","",""
"1757764","Liddle, Sen Kerrynne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0198%22;src1=sm1","txt","","",""
"1757791","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0028%22;src1=sm1","txt","","",""
"1757819","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0202%22;src1=sm1","txt","","",""
"1757828","Cox, Sen Dorinda","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0030%22;src1=sm1","txt","","",""
"1757846","Van, Sen David","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0195%22;src1=sm1","txt","","",""
"1757881","McKenzie, Sen Bridget","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0196%22;src1=sm1","txt","","",""
"1757908","Stewart, Sen Jana","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0026%22;src1=sm1","txt","","",""
"1757928","Pocock, Sen Barbara","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0025%22;src1=sm1","txt","","",""
"1757946","Hanson-Young, Sen Sarah","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0020%22;src1=sm1","txt","","",""
"1758015","Grogan, Sen Karen","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0021%22;src1=sm1","txt","","",""
"1758020","Rennick, Sen Gerard","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0022%22;src1=sm1","txt","","",""
"1758026","McGrath, Sen James","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0027%22;src1=sm1","txt","","",""
"1758037","Smith, Sen Marielle","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0023%22;src1=sm1","txt","","",""
"1758079","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27146%2F0024%22;src1=sm1","txt","","",""
"1758715","Lines, Sen Sue (The PRESIDENT)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27147%2F0023%22;src1=sm1","txt","","",""
"1758725","Lines, Sen Sue (The PRESIDENT)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27147%2F0030%22;src1=sm1","txt","","",""
"1758778","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27147%2F0026%22;src1=sm1","txt","","",""
"1758801","Thorpe, Sen Lidia","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27147%2F0028%22;src1=sm1","txt","","",""
"1758909","Pocock, Sen David","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27147%2F0025%22;src1=sm1","txt","","",""
"1759006","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27147%2F0036%22;src1=sm1","txt","","",""
"1759024","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27147%2F0033%22;src1=sm1","txt","","",""
"1759056","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27147%2F0038%22;src1=sm1","txt","","",""
"1759109","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27147%2F0034%22;src1=sm1","txt","","",""
"1759119","Lambie, Sen Jacqui","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27147%2F0037%22;src1=sm1","txt","","",""
"1759132","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27147%2F0035%22;src1=sm1","txt","","",""
"1759142","Van, Sen David","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27147%2F0031%22;src1=sm1","txt","","",""
"1770643","Webster, Anne MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27155%2F0059%22;src1=sm1","txt","","",""
"1771864","Plibersek, Tanya Joan MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27164%2F0019%22;src1=sm1","txt","","",""
"1772043","Birrell, Sam MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27164%2F0211%22;src1=sm1","txt","","",""
"1773558","Scarr, Sen Paul","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27126%2F0156%22;src1=sm1","txt","","",""
"1773650","Grogan, Sen Karen","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27126%2F0220%22;src1=sm1","txt","","",""
"1775766","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0012%22;src1=sm1","txt","","",""
"1775769","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0014%22;src1=sm1","txt","","",""
"1775770","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0015%22;src1=sm1","txt","","",""
"1775771","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0026%22;src1=sm1","txt","","",""
"1775772","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0027%22;src1=sm1","txt","","",""
"1775774","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0029%22;src1=sm1","txt","","",""
"1775775","Hanson-Young, Sen Sarah","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0022%22;src1=sm1","txt","","",""
"1775776","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0017%22;src1=sm1","txt","","",""
"1775777","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0013%22;src1=sm1","txt","","",""
"1775778","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0021%22;src1=sm1","txt","","",""
"1775779","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0023%22;src1=sm1","txt","","",""
"1775781","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0018%22;src1=sm1","txt","","",""
"1775782","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0025%22;src1=sm1","txt","","",""
"1775783","Hanson-Young, Sen Sarah","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0030%22;src1=sm1","txt","","",""
"1775784","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0019%22;src1=sm1","txt","","",""
"1775785","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0033%22;src1=sm1","txt","","",""
